tempo_exec,b*,sol,heuristic,depth
0.0011660000000119908,1.4905831654772101,"[array([[2, 3, 5],
       [1, 0, 4],
       [6, 7, 8]]), array([[2, 0, 5],
       [1, 3, 4],
       [6, 7, 8]]), array([[0, 2, 5],
       [1, 3, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [0, 3, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 0, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,8
0.0017674600003374508,1.313960083328048,"[array([[2, 3, 5],
       [1, 0, 4],
       [6, 7, 8]]), array([[2, 0, 5],
       [1, 3, 4],
       [6, 7, 8]]), array([[0, 2, 5],
       [1, 3, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [0, 3, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 0, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,8
0.000653019999845128,1.351776394578321,"[array([[3, 1, 2],
       [7, 6, 4],
       [0, 8, 5]]), array([[3, 1, 2],
       [0, 6, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 0, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 0],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 8, 0]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,8
0.0013655000002472661,1.251772022547198,"[array([[3, 1, 2],
       [7, 6, 4],
       [0, 8, 5]]), array([[3, 1, 2],
       [0, 6, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 0, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 0],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 8, 0]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,8
0.0006482600001618266,1.351776394578321,"[array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,8
0.0014862099997117184,1.251772022547198,"[array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,8
0.0011883399993166677,1.4905831654772101,"[array([[3, 1, 5],
       [2, 0, 4],
       [6, 7, 8]]), array([[3, 1, 5],
       [0, 2, 4],
       [6, 7, 8]]), array([[0, 1, 5],
       [3, 2, 4],
       [6, 7, 8]]), array([[1, 0, 5],
       [3, 2, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 0, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,8
0.0023635400002604,1.3740372518920498,"[array([[3, 1, 5],
       [2, 0, 4],
       [6, 7, 8]]), array([[3, 1, 5],
       [0, 2, 4],
       [6, 7, 8]]), array([[0, 1, 5],
       [3, 2, 4],
       [6, 7, 8]]), array([[1, 0, 5],
       [3, 2, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 0, 4],
       [6, 7, 8]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,8
0.0032018000001698965,1.4044223377792449,"[array([[2, 4, 5],
       [1, 6, 8],
       [0, 3, 7]]), array([[2, 4, 5],
       [1, 6, 8],
       [3, 0, 7]]), array([[2, 4, 5],
       [1, 0, 8],
       [3, 6, 7]]), array([[2, 0, 5],
       [1, 4, 8],
       [3, 6, 7]]), array([[0, 2, 5],
       [1, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [0, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [0, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.0030415889996220358,1.220651693679556,"[array([[2, 4, 5],
       [1, 6, 8],
       [0, 3, 7]]), array([[2, 4, 5],
       [1, 6, 8],
       [3, 0, 7]]), array([[2, 4, 5],
       [1, 0, 8],
       [3, 6, 7]]), array([[2, 0, 5],
       [1, 4, 8],
       [3, 6, 7]]), array([[0, 2, 5],
       [1, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [0, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [0, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.005167450000044482,1.4541540623044893,"[array([[1, 6, 2],
       [3, 0, 8],
       [7, 5, 4]]), array([[1, 6, 2],
       [3, 5, 8],
       [7, 0, 4]]), array([[1, 6, 2],
       [3, 5, 8],
       [7, 4, 0]]), array([[1, 6, 2],
       [3, 5, 0],
       [7, 4, 8]]), array([[1, 6, 2],
       [3, 0, 5],
       [7, 4, 8]]), array([[1, 0, 2],
       [3, 6, 5],
       [7, 4, 8]]), array([[0, 1, 2],
       [3, 6, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [0, 6, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [6, 0, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.005929318999733368,1.3157340991167337,"[array([[1, 6, 2],
       [3, 0, 8],
       [7, 5, 4]]), array([[1, 6, 2],
       [3, 5, 8],
       [7, 0, 4]]), array([[1, 6, 2],
       [3, 5, 8],
       [7, 4, 0]]), array([[1, 6, 2],
       [3, 5, 0],
       [7, 4, 8]]), array([[1, 6, 2],
       [3, 0, 5],
       [7, 4, 8]]), array([[1, 0, 2],
       [3, 6, 5],
       [7, 4, 8]]), array([[0, 1, 2],
       [3, 6, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [0, 6, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [6, 0, 5],
       [7, 4, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.003584029999728955,1.4282736130481186,"[array([[1, 5, 8],
       [4, 0, 2],
       [3, 6, 7]]), array([[1, 5, 8],
       [4, 2, 0],
       [3, 6, 7]]), array([[1, 5, 0],
       [4, 2, 8],
       [3, 6, 7]]), array([[1, 0, 5],
       [4, 2, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [4, 0, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [0, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [0, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.005956609000349999,1.3208827460324133,"[array([[1, 5, 8],
       [4, 0, 2],
       [3, 6, 7]]), array([[1, 5, 8],
       [4, 2, 0],
       [3, 6, 7]]), array([[1, 5, 0],
       [4, 2, 8],
       [3, 6, 7]]), array([[1, 0, 5],
       [4, 2, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [4, 0, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [0, 4, 8],
       [3, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [0, 6, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.003695510000397917,1.422658241896136,"[array([[1, 5, 8],
       [6, 3, 2],
       [0, 4, 7]]), array([[1, 5, 8],
       [0, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 0, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 2, 0],
       [6, 4, 7]]), array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.0055363989995385054,1.286806968215094,"[array([[1, 5, 8],
       [6, 3, 2],
       [0, 4, 7]]), array([[1, 5, 8],
       [0, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 0, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 2, 0],
       [6, 4, 7]]), array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.006161909000184096,1.4712561113465106,"[array([[4, 2, 5],
       [3, 0, 8],
       [1, 6, 7]]), array([[4, 2, 5],
       [0, 3, 8],
       [1, 6, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [0, 6, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [6, 0, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [6, 7, 0]]), array([[4, 2, 5],
       [1, 3, 0],
       [6, 7, 8]]), array([[4, 2, 0],
       [1, 3, 5],
       [6, 7, 8]]), array([[4, 0, 2],
       [1, 3, 5],
       [6, 7, 8]]), array([[0, 4, 2],
       [1, 3, 5],
       [6, 7, 8]]), array([[1, 4, 2],
       [0, 3, 5],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.0038337799996952526,1.2525492105516716,"[array([[4, 2, 5],
       [3, 0, 8],
       [1, 6, 7]]), array([[4, 2, 5],
       [0, 3, 8],
       [1, 6, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [0, 6, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [6, 0, 7]]), array([[4, 2, 5],
       [1, 3, 8],
       [6, 7, 0]]), array([[4, 2, 5],
       [1, 3, 0],
       [6, 7, 8]]), array([[4, 2, 0],
       [1, 3, 5],
       [6, 7, 8]]), array([[4, 0, 2],
       [1, 3, 5],
       [6, 7, 8]]), array([[0, 4, 2],
       [1, 3, 5],
       [6, 7, 8]]), array([[1, 4, 2],
       [0, 3, 5],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.003694589999213349,1.4239242423572636,"[array([[0, 5, 8],
       [1, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [0, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 0, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 2, 0],
       [6, 4, 7]]), array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.004625769000085711,1.2802480821143738,"[array([[0, 5, 8],
       [1, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [0, 3, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 0, 2],
       [6, 4, 7]]), array([[1, 5, 8],
       [3, 2, 0],
       [6, 4, 7]]), array([[1, 5, 0],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 0, 5],
       [3, 2, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 0, 8],
       [6, 4, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 0, 7]]), array([[1, 2, 5],
       [3, 4, 8],
       [6, 7, 0]]), array([[1, 2, 5],
       [3, 4, 0],
       [6, 7, 8]]), array([[1, 2, 0],
       [3, 4, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.0034723899998425622,1.4200938692411624,"[array([[3, 1, 0],
       [6, 4, 2],
       [8, 5, 7]]), array([[3, 1, 2],
       [6, 4, 0],
       [8, 5, 7]]), array([[3, 1, 2],
       [6, 4, 7],
       [8, 5, 0]]), array([[3, 1, 2],
       [6, 4, 7],
       [8, 0, 5]]), array([[3, 1, 2],
       [6, 4, 7],
       [0, 8, 5]]), array([[3, 1, 2],
       [0, 4, 7],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 0, 7],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 7, 0],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 8, 0]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 0, 8]]), array([[3, 1, 2],
       [4, 0, 5],
       [6, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.006301938999968115,1.3196127262439359,"[array([[3, 1, 0],
       [6, 4, 2],
       [8, 5, 7]]), array([[3, 1, 2],
       [6, 4, 0],
       [8, 5, 7]]), array([[3, 1, 2],
       [6, 4, 7],
       [8, 5, 0]]), array([[3, 1, 2],
       [6, 4, 7],
       [8, 0, 5]]), array([[3, 1, 2],
       [6, 4, 7],
       [0, 8, 5]]), array([[3, 1, 2],
       [0, 4, 7],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 0, 7],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 7, 0],
       [6, 8, 5]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 8, 0]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 0, 8]]), array([[3, 1, 2],
       [4, 0, 5],
       [6, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.003749909999896772,1.428884900001526,"[array([[6, 3, 2],
       [7, 0, 4],
       [8, 1, 5]]), array([[6, 3, 2],
       [7, 1, 4],
       [8, 0, 5]]), array([[6, 3, 2],
       [7, 1, 4],
       [0, 8, 5]]), array([[6, 3, 2],
       [0, 1, 4],
       [7, 8, 5]]), array([[0, 3, 2],
       [6, 1, 4],
       [7, 8, 5]]), array([[3, 0, 2],
       [6, 1, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 0, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 0],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 8, 0]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.0027171689998795046,1.2100110005368951,"[array([[6, 3, 2],
       [7, 0, 4],
       [8, 1, 5]]), array([[6, 3, 2],
       [7, 1, 4],
       [8, 0, 5]]), array([[6, 3, 2],
       [7, 1, 4],
       [0, 8, 5]]), array([[6, 3, 2],
       [0, 1, 4],
       [7, 8, 5]]), array([[0, 3, 2],
       [6, 1, 4],
       [7, 8, 5]]), array([[3, 0, 2],
       [6, 1, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 0, 4],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 0],
       [7, 8, 5]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 8, 0]]), array([[3, 1, 2],
       [6, 4, 5],
       [7, 0, 8]]), array([[3, 1, 2],
       [6, 4, 5],
       [0, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.002763759000117716,1.4888858355180532,"[array([[5, 3, 4],
       [1, 0, 2],
       [6, 7, 8]]), array([[5, 0, 4],
       [1, 3, 2],
       [6, 7, 8]]), array([[0, 5, 4],
       [1, 3, 2],
       [6, 7, 8]]), array([[1, 5, 4],
       [0, 3, 2],
       [6, 7, 8]]), array([[1, 5, 4],
       [3, 0, 2],
       [6, 7, 8]]), array([[1, 0, 4],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 0],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 5, 0],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.003197869999894465,1.3109791139341624,"[array([[5, 3, 4],
       [1, 0, 2],
       [6, 7, 8]]), array([[5, 0, 4],
       [1, 3, 2],
       [6, 7, 8]]), array([[0, 5, 4],
       [1, 3, 2],
       [6, 7, 8]]), array([[1, 5, 4],
       [0, 3, 2],
       [6, 7, 8]]), array([[1, 5, 4],
       [3, 0, 2],
       [6, 7, 8]]), array([[1, 0, 4],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 0],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 5, 0],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.003781139000238909,1.4276598587998428,"[array([[0, 4, 7],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 0, 7],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 7, 0],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 7, 2],
       [1, 5, 0],
       [3, 6, 8]]), array([[4, 7, 2],
       [1, 0, 5],
       [3, 6, 8]]), array([[4, 0, 2],
       [1, 7, 5],
       [3, 6, 8]]), array([[0, 4, 2],
       [1, 7, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [0, 7, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [0, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [6, 0, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,12
0.004471989999728976,1.2785602795444801,"[array([[0, 4, 7],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 0, 7],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 7, 0],
       [1, 5, 2],
       [3, 6, 8]]), array([[4, 7, 2],
       [1, 5, 0],
       [3, 6, 8]]), array([[4, 7, 2],
       [1, 0, 5],
       [3, 6, 8]]), array([[4, 0, 2],
       [1, 7, 5],
       [3, 6, 8]]), array([[0, 4, 2],
       [1, 7, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [0, 7, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [0, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [6, 0, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,12
0.008184688999790524,1.4327200217845841,"[array([[1, 5, 0],
       [7, 6, 4],
       [3, 8, 2]]), array([[1, 5, 4],
       [7, 6, 0],
       [3, 8, 2]]), array([[1, 5, 4],
       [7, 6, 2],
       [3, 8, 0]]), array([[1, 5, 4],
       [7, 6, 2],
       [3, 0, 8]]), array([[1, 5, 4],
       [7, 0, 2],
       [3, 6, 8]]), array([[1, 5, 4],
       [0, 7, 2],
       [3, 6, 8]]), array([[1, 5, 4],
       [3, 7, 2],
       [0, 6, 8]]), array([[1, 5, 4],
       [3, 7, 2],
       [6, 0, 8]]), array([[1, 5, 4],
       [3, 0, 2],
       [6, 7, 8]]), array([[1, 0, 4],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 0],
       [3, 5, 2],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 5, 0],
       [6, 7, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,16
0.005958359000032942,1.2556161349690516,"[array([[1, 5, 0],
       [7, 6, 4],
       [3, 8, 2]]), array([[1, 5, 4],
       [7, 6, 0],
       [3, 8, 2]]), array([[1, 5, 4],
       [7, 6, 2],
       [3, 8, 0]]), array([[1, 5, 4],
       [7, 6, 2],
       [3, 0, 8]]), array([[1, 5, 4],
       [7, 0, 2],
       [3, 6, 8]]), array([[1, 0, 4],
       [7, 5, 2],
       [3, 6, 8]]), array([[1, 4, 0],
       [7, 5, 2],
       [3, 6, 8]]), array([[1, 4, 2],
       [7, 5, 0],
       [3, 6, 8]]), array([[1, 4, 2],
       [7, 0, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [0, 7, 5],
       [3, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [0, 6, 8]]), array([[1, 4, 2],
       [3, 7, 5],
       [6, 0, 8]]), array([[1, 4, 2],
       [3, 0, 5],
       [6, 7, 8]]), array([[1, 0, 2],
       [3, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,16
0.000690769999891927,1.3740372518920498,"[array([[3, 2, 0],
       [7, 1, 5],
       [4, 6, 8]]), array([[3, 0, 2],
       [7, 1, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [7, 0, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [0, 7, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [4, 7, 5],
       [0, 6, 8]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 0, 8]]), array([[3, 1, 2],
       [4, 0, 5],
       [6, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",one,16
0.0015430299999934505,1.2689614379481884,"[array([[3, 2, 0],
       [7, 1, 5],
       [4, 6, 8]]), array([[3, 0, 2],
       [7, 1, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [7, 0, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [0, 7, 5],
       [4, 6, 8]]), array([[3, 1, 2],
       [4, 7, 5],
       [0, 6, 8]]), array([[3, 1, 2],
       [4, 7, 5],
       [6, 0, 8]]), array([[3, 1, 2],
       [4, 0, 5],
       [6, 7, 8]]), array([[3, 1, 2],
       [0, 4, 5],
       [6, 7, 8]]), array([[0, 1, 2],
       [3, 4, 5],
       [6, 7, 8]])]",two,16
